"saint ouen des champs",Saint-Ouen-des-Champs,27680,299
lery,Léry,27690,2135
bouafles,Bouafles,27700,622
"saint georges motel",Saint-Georges-Motel,27710,937
guerny,Guerny,27720,185
epieds,Épieds,27730,320
poses,Poses,27740,1112
"la couture boussey","La Couture-Boussey",27750,1957
"la ferriere sur risle","La Ferrière-sur-Risle",27760,247
"illiers l eveque",Illiers-l'Évêque,27770,892
"garennes sur eure",Garennes-sur-Eure,27780,1573
"rosay sur lieure",Rosay-sur-Lieure,27790,464
franqueville,Franqueville,27800,256
"marcilly sur eure",Marcilly-sur-Eure,27810,1238
chennebrun,Chennebrun,27820,116
"neaufles saint martin",Neaufles-Saint-Martin,27830,1035
menesqueville,Ménesqueville,27850,343
heudicourt,Heudicourt,27860,532
vesly,Vesly,27870,620
"la neuville du bosc","La Neuville-du-Bosc",27890,373
renneville,Renneville,27910,201
"saint pierre de bailleul",Saint-Pierre-de-Bailleul,27920,935
"gauville la campagne",Gauville-la-Campagne,27930,539
"courcelles sur seine",Courcelles-sur-Seine,27940,1502
"villez sous bailleul",Villez-sous-Bailleul,27950,275
chartres,Chartres,28000,40402
dreux,Dreux,28100,31822
luce,Lucé,28110,17723
"ermenonville la petite",Ermenonville-la-Petite,28120,159
"saint martin de nigelles",Saint-Martin-de-Nigelles,28130,1148
"bazoches les hautes",Bazoches-les-Hautes,28140,288
montainville,Montainville,28150,334
"dampierre sous brou",Dampierre-sous-Brou,28160,446
"saint jean de rebervilliers",Saint-Jean-de-Rebervilliers,28170,181
verigny,Vérigny,28190,215
"ozoir le breuil",Ozoir-le-Breuil,28200,399
"saint laurent la gatine",Saint-Laurent-la-Gâtine,28210,401
"la ferte villeneuil","La Ferté-Villeneuil",28220,410
"droue sur drouette",Droue-sur-Drouette,28230,1121
"saint maurice saint germain",Saint-Maurice-Saint-Germain,28240,355
"la puisaye","La Puisaye",28250,227
oulins,Oulins,28260,797
"saint lubin de cravant",Saint-Lubin-de-Cravant,28270,60
arrou,Arrou,28290,1770
"bailleau l eveque",Bailleau-l'Évêque,28300,988
"levesville la chenard",Levesville-la-Chenard,28310,208
ecrosnes,Écrosnes,28320,742
"coudray au perche",Coudray-au-Perche,28330,328
rohaire,Rohaire,28340,147
"saint lubin des joncherets",Saint-Lubin-des-Joncherets,28350,4354
dammarie,Dammarie,28360,1372
"saint remy sur avre",Saint-Rémy-sur-Avre,28380,3553
"trizay coutretot saint serge",Trizay-Coutretot-Saint-Serge,28400,450
serville,Serville,28410,294
miermaigne,Miermaigne,28420,202
"thiron gardais",Thiron-Gardais,28480,1122
ecluzelles,Écluzelles,28500,168
"sorel moussel",Sorel-Moussel,28520,1478
"saint ouen marchefroy",Saint-Ouen-Marchefroy,28560,294
abondant,Abondant,28570,1743
luisant,Luisant,28600,6590
mignieres,Mignières,28630,683
sainville,Sainville,28700,941
"le gault saint denis","Le Gault-Saint-Denis",28800,538
quimper,Quimper,29000,63274
douarnenez,Douarnenez,29100,15840
combrit,Combrit,29120,3172
rosporden,Rosporden,29140,6442
cast,Cast,29150,1384
lanveoc,Lanvéoc,29160,1877
pleuven,Pleuven,29170,2354
quemeneven,Quéménéven,29180,1133
lannedern,Lannédern,29190,272
brest,Brest,29200,149649
plougonvelin,Plougonvelin,29217,2863
cleder,Cléder,29233,3641
locquirec,Locquirec,29241,1310
ouessant,Ouessant,29242,926
poullaouen,Poullaouen,29246,1502
sibiril,Sibiril,29250,1148
"plouezoc h",Plouezoc'h,29252,1570
"ile de batz",Île-de-Batz,29253,575
"ile molene",Île-Molène,29259,264
"le folgoet","Le Folgoët",29260,3103
"carhaix plouguer",Carhaix-Plouguer,29270,7655
"locmaria plouzane",Locmaria-Plouzané,29280,4254
treouergat,Tréouergat,29290,252
mellac,Mellac,29300,2307
querrien,Querrien,29310,1599
"riec sur belon",Riec-sur-Belon,29340,4010
"moelan sur mer",Moëlan-sur-Mer,29350,6582
"clohars carnoet",Clohars-Carnoët,29360,3869
elliant,Elliant,29370,2716
"saint thurien",Saint-Thurien,29380,840
scaer,Scaër,29390,5275
"saint sauveur",Saint-Sauveur,29400,636
"plouneour menez",Plounéour-Ménez,29410,1165
mespaul,Mespaul,29420,739
treflez,Tréflez,29430,761
plouzevede,Plouzévédé,29440,1353
commana,Commana,29450,987
"logonna daoulas",Logonna-Daoulas,29460,1582
"plougastel daoulas",Plougastel-Daoulas,29470,12243
"le relecq kerhuon","Le Relecq-Kerhuon",29480,10851
guipavas,Guipavas,29490,12588
"ergue gaberic",Ergué-Gabéric,29500,6929
langolen,Langolen,29510,684
"saint goazec",Saint-Goazec,29520,725
"plonevez du faou",Plonévez-du-Faou,29530,2203
"chateauneuf du faou",Châteauneuf-du-Faou,29540,3602
ploeven,Ploéven,29550,435
argol,Argol,29560,746
roscanvel,Roscanvel,29570,793
"pont de buis les quimerch",Pont-de-Buis-lès-Quimerch,29590,3386
morlaix,Morlaix,29600,16004
plouigneau,Plouigneau,29610,4138
"plouegat guerand",Plouégat-Guérand,29620,934
"saint jean du doigt",Saint-Jean-du-Doigt,29630,632
lanneanou,Lannéanou,29640,342
"plouegat moysan",Plouégat-Moysan,29650,545
carantec,Carantec,29660,2722
henvic,Henvic,29670,1174
roscoff,Roscoff,29680,3549
brennilis,Brennilis,29690,455
plomelin,Plomelin,29700,3945
gourlizon,Gourlizon,29710,834
"ploneour lanvern",Plonéour-Lanvern,29720,4803
guilvinec,Guilvinec,29730,3040
"plobannalec lesconil",Plobannalec-Lesconil,29740,3012
loctudy,Loctudy,29750,3661
penmarch,Penmarch,29760,5889
"cleden cap sizun",Cléden-Cap-Sizun,29770,1038
plouhinec,Plouhinec,29780,4115
"pont croix",Pont-Croix,29790,1667
"la martyre","La Martyre",29800,596
plouarzel,Plouarzel,29810,2462
bohars,Bohars,29820,3167
ploudalmezeau,Ploudalmézeau,29830,5009
landunvez,Landunvez,29840,1340
gouesnou,Gouesnou,29850,6041
"kersaint plabennec",Kersaint-Plabennec,29860,1106
"coat meal",Coat-Méal,29870,739
guisseny,Guissény,29880,1777
"plouneour trez",Plounéour-Trez,29890,1175
concarneau,Concarneau,29900,19435
tregunc,Trégunc,29910,6357
nevez,Névez,29920,2475
"pont aven",Pont-Aven,29930,2973
"la foret fouesnant","La Forêt-Fouesnant",29940,2807
gouesnach,Gouesnach,29950,2122
tregourez,Trégourez,29970,950
"ile tudy",Île-Tudy,29980,611
"ile de sein",Île-de-Sein,29990,242
nimes,Nîmes,30000-30900,133406
ales,Alès,30100,39282
soustelle,Soustelle,30110,125
congenies,Congénies,30111,1071
boissieres,Boissières,30114,475
pommiers,Pommiers,30120,60
mus,Mus,30121,1048
"les plantiers",Plantiers,30122,228
peyrolles,Peyrolles,30124,37
saumane,Saumane,30125,227
"saint laurent des arbres",Saint-Laurent-des-Arbres,30126,1743
bellegarde,Bellegarde,30127,4929
garons,Garons,30128,3697
manduel,Manduel,30129,5736
carsan,Carsan,30130,632
pujaut,Pujaut,30131,3233
caissargues,Caissargues,30132,3319
"les angles",Angles,30133,7576
thoiras,Thoiras,30140,359
montfaucon,Montfaucon,30150,1329
besseges,Bessèges,30160,3150
pompignan,Pompignan,30170,651
"la rouviere","La Rouvière",30190,489
"saint gervais",Saint-Gervais,30200,664
"saint bonnet du gard",Saint-Bonnet-du-Gard,30210,578
"saint laurent d aigouze",Saint-Laurent-d'Aigouze,30220,2741
bouillargues,Bouillargues,30230,5202
"le grau du roi","Le Grau-du-Roi",30240,5874
aujargues,Aujargues,30250,674
"saint clement",Saint-Clément,30260,140
"saint jean du gard",Saint-Jean-du-Gard,30270,2574
"laudun l ardoise",Laudun-l'Ardoise,30290,5125
comps,Comps,30300,1485
vergeze,Vergèze,30310,3642
bezouce,Bezouce,30320,1953
cavillargues,Cavillargues,30330,647
"les plans",Plans,30340,140
cassagnoles,Cassagnoles,30350,243
deaux,Deaux,30360,476
"saint christol les ales",Saint-Christol-lès-Alès,30380,5494
theziers,Théziers,30390,882
"villeneuve les avignon",Villeneuve-lès-Avignon,30400,11794
meyrannes,Meyrannes,30410,843
calvisson,Calvisson,30420,3598
"saint privat de champclos",Saint-Privat-de-Champclos,30430,203
"saint julien de la nef",Saint-Julien-de-la-Nef,30440,119
genolhac,Génolhac,30450,841
"sainte croix de caderle",Sainte-Croix-de-Caderle,30460,106
aimargues,Aimargues,30470,3440
cendras,Cendras,30480,1951
montfrin,Montfrin,30490,2920
"saint julien de cassagnas",Saint-Julien-de-Cassagnas,30500,518
generac,Générac,30510,3232
"saint martin de valgalgues",Saint-Martin-de-Valgalgues,30520,4276
portes,Portes,30530,315
milhaud,Milhaud,30540,4871
"saint hilaire de brethmas",Saint-Hilaire-de-Brethmas,30560,3622
"saint andre de majencoules",Saint-André-de-Majencoules,30570,556
"saint just et vacquieres",Saint-Just-et-Vacquières,30580,262
vauvert,Vauvert,30600,10258
puechredon,Puechredon,30610,36
uchaud,Uchaud,30620,3289
verfeuil,Verfeuil,30630,454
beauvoisin,Beauvoisin,30640,3135
saze,Saze,30650,1457
"gallargues le montueux",Gallargues-le-Montueux,30660,2293
"aigues vives",Aigues-Vives,30670,2329
"serviers et labaume",Serviers-et-Labaume,30700,358
"ribaute les tavernes",Ribaute-les-Tavernes,30720,1258
"saint mamert du gard",Saint-Mamert-du-Gard,30730,1090
"le cailar","Le Cailar",30740,2312
revens,Revens,30750,24
aigueze,Aiguèze,30760,204
aumessas,Aumessas,30770,228
"saint gilles",Saint-Gilles,30800,11628
caveirac,Caveirac,30820,3101
meynes,Meynes,30840,2080
"saint come et maruejols",Saint-Côme-et-Maruéjols,30870,569
codognan,Codognan,30920,1941
"saint andre de valborgne",Saint-André-de-Valborgne,30940,364
"le martinet","Le Martinet",30960,767
langlade,Langlade,30980,1839
toulouse,Toulouse,31000-31100-31200-31300-31400-31500,390301
billiere,Billière,31110,25
pinsaguel,Pinsaguel,31120,2464
flourens,Flourens,31130,1794
fonbeauzard,Fonbeauzard,31140,2599
lespinasse,Lespinasse,31150,1863
arbas,Arbas,31160,186
tournefeuille,Tournefeuille,31170,22745
castelmaurou,Castelmaurou,31180,3257
grazac,Grazac,31190,442
clarac,Clarac,31210,507
sana,Sana,31220,175
molas,Molas,31230,146
"l union",L'Union,31240,12139
revel,Revel,31250,8023
montsaunes,Montsaunès,31260,379
cugnaux,Cugnaux,31270,12981
aigrefeuille,Aigrefeuille,31280,577
mauremont,Mauremont,31290,222
"montesquieu volvestre",Montesquieu-Volvestre,31310,2319
aureville,Aureville,31320,540
grenade,Grenade,31330,5760
bondigoux,Bondigoux,31340,322
"gensac de boulogne",Gensac-de-Boulogne,31350,141
auzas,Auzas,31360,133
"labastide clermont",Labastide-Clermont,31370,416
montpitol,Montpitol,31380,332
marquefave,Marquefave,31390,858
mauzac,Mauzac,31410,684
aurignac,Aurignac,31420,980
"casties labrande",Casties-Labrande,31430,97
lege,Lège,31440,39
issus,Issus,31450,291
vendine,Vendine,31460,169
"bonrepos sur aussonnelle",Bonrepos-sur-Aussonnelle,31470,579
garac,Garac,31480,157
brax,Brax,31490,2017
genos,Génos,31510,75
"ramonville saint agne",Ramonville-Saint-Agne,31520,11647
"sainte livrade",Sainte-Livrade,31530,246
vaux,Vaux,31540,224
aignes,Aignes,31550,193
"saint leon",Saint-Léon,31560,749
"sainte foy d aigrefeuille",Sainte-Foy-d'Aigrefeuille,31570,1628
"villeneuve lecussan",Villeneuve-Lécussan,31580,493
lavalette,Lavalette,31590,602
eaunes,Eaunes,31600,3388
fronton,Fronton,31620,3889
auzielle,Auzielle,31650,1556
"buzet sur tarn",Buzet-sur-Tarn,31660,1411
labege,Labège,31670,3149
blagnac,Blagnac,31700,20590
escalquens,Escalquens,31750,5476
colomiers,Colomiers,31770,28538
castelginest,Castelginest,31780,7745
"saint jory",Saint-Jory,31790,4067
"pointis inard",Pointis-Inard,31800,741
"clermont le fort",Clermont-le-Fort,31810,463
pibrac,Pibrac,31820,7440
"plaisance du touch",Plaisance-du-Touch,31830,14150
aussonne,Aussonne,31840,4223
montrabe,Montrabé,31850,3202
"labarthe sur leze",Labarthe-sur-Lèze,31860,4637
"beaumont sur leze",Beaumont-sur-Lèze,31870,1414
"la salvetat saint gilles","La Salvetat-Saint-Gilles",31880,5786
larressingle,Larressingle,32100,200
magnan,Magnan,32110,196
"saint bres",Saint-Brès,32120,88
nizas,Nizas,32130,78
arrouede,Arrouède,32140,78
laree,Larée,32150,238
"ju belloc",Jû-Belloc,32160,305
barcugnan,Barcugnan,32170,143
"saint jean poutge",Saint-Jean-Poutge,32190,238
montiron,Montiron,32200,131
sauveterre,Sauveterre,32220,229
ricourt,Ricourt,32230,66
"monlezun d armagnac",Monlezun-d'Armagnac,32240,205
fources,Fourcès,32250,277
sansan,Sansan,32260,89
marsan,Marsan,32270,430
"saint pierre d aubezies",Saint-Pierre-d'Aubézies,32290,74
"l isle de noe",L'Isle-de-Noé,32300,443
"maignaut tauzia",Maignaut-Tauzia,32310,181
montesquiou,Montesquiou,32320,570
courrensan,Courrensan,32330,375
miradoux,Miradoux,32340,497
mirannes,Mirannes,32350,74
"castillon massas",Castillon-Massas,32360,197
"sainte christie d armagnac",Sainte-Christie-d'Armagnac,32370,338
estramiac,Estramiac,32380,132
"gavarret sur aulouste",Gavarret-sur-Aulouste,32390,128
projan,Projan,32400,142
beaucaire,Beaucaire,32410,277
pellefigue,Pellefigue,32420,102
encausse,Encausse,32430,270
"castelnau d auzan",Castelnau-d'Auzan,32440,1037
"castelnau barbarens",Castelnau-Barbarens,32450,451
"le houga","Le Houga",32460,1099
gazaupouy,Gazaupouy,32480,297
fregouville,Frégouville,32490,201
ceran,Céran,32500,148
pavie,Pavie,32550,2220
lias,Lias,32600,315
sempesserre,Sempesserre,32700,311
vergoignan,Vergoignan,32720,250
"villecomtal sur arros",Villecomtal-sur-Arros,32730,744
cazeneuve,Cazeneuve,32800,127
castin,Castin,32810,261
bordeaux,Bordeaux,33000-33100-33200-33300-33800,215374
"le bouscat","Le Bouscat",33110,22457
"saint laurent medoc",Saint-Laurent-Médoc,33112,3364
bourideys,Bourideys,33113,84
"le barp","Le Barp",33114,3241
arcachon,Arcachon,33120,11459
carcans,Carcans,33121,1549
"le verdon sur mer","Le Verdon-sur-Mer",33123,1273
brouqueyran,Brouqueyran,33124,148
louchats,Louchats,33125,540
"la riviere","La Rivière",33126,322
"martignas sur jalle",Martignas-sur-Jalle,33127,5581
begles,Bègles,33130,22538
galgon,Galgon,33133,2434
lanton,Lanton,33138,4960
cadaujac,Cadaujac,33140,4404
saillans,Saillans,33141,363
cenon,Cenon,33150,21283
"saint medard en jalles",Saint-Médard-en-Jalles,33160,25590
gradignan,Gradignan,33170,22180
"saint seurin de cadourne",Saint-Seurin-de-Cadourne,33180,767
"le haillan","Le Haillan",33185,8134
"saint seve",Saint-Sève,33190,193
"castets en dorthe",Castets-en-Dorthe,33210,1123
"saint avit de soulege",Saint-Avit-de-Soulège,33220,93
"les peintures",Peintures,33230,1194
"saint antoine",Saint-Antoine,33240,285
"saint julien beychevelle",Saint-Julien-Beychevelle,33250,796
"la teste de buch","La Teste-de-Buch",33260,22976
bouliac,Bouliac,33270,3244
"ludon medoc",Ludon-Médoc,33290,3326
lormont,Lormont,33310,21340
"le taillan medoc","Le Taillan-Médoc",33320,7884
"saint sulpice de faleyrens",Saint-Sulpice-de-Faleyrens,33330,1572
couqueques,Couquèques,33340,209
"sainte radegonde",Sainte-Radegonde,33350,438
"lignan de bordeaux",Lignan-de-Bordeaux,33360,676
loupes,Loupes,33370,442
mios,Mios,33380,4625
berson,Berson,33390,1519
talence,Talence,33400,37228
rions,Rions,33410,1441
guillac,Guillac,33420,156
"bernos beaulac",Bernos-Beaulac,33430,1075
"saint vincent de paul",Saint-Vincent-de-Paul,33440,1056
izon,Izon,33450,3958
"cussac fort medoc",Cussac-Fort-Médoc,33460,1352
"le teich","Le Teich",33470,4820
brach,Brach,33480,235
"saint pierre d aurillac",Saint-Pierre-d'Aurillac,33490,1088
"lalande de pomerol",Lalande-de-Pomerol,33500,612
"andernos les bains",Andernos-les-Bains,33510,9256
bruges,Bruges,33520,10613
bassens,Bassens,33530,6972
"saint martin du puy",Saint-Martin-du-Puy,33540,228
"le tourne","Le Tourne",33550,695
"sainte eulalie",Sainte-Eulalie,33560,4189
montagne,Montagne,33570,1585
"saint sulpice de guilleragues",Saint-Sulpice-de-Guilleragues,33580,227
"saint vivien de medoc",Saint-Vivien-de-Médoc,33590,1365
pessac,Pessac,33600,56151
cestas,Cestas,33610,16936
laruscade,Laruscade,33620,1703
portets,Portets,33640,1999
"la brede","La Brède",33650,3129
"saint antoine sur l isle",Saint-Antoine-sur-l'Isle,33660,435
blesignac,Blésignac,33670,249
"le temple","Le Temple",33680,498
sillas,Sillas,33690,105
merignac,Mérignac,33700,61990
"saint ciers de canesse",Saint-Ciers-de-Canesse,33710,718
podensac,Podensac,33720,2266
balizac,Balizac,33730,318
ares,Arès,33740,4669
"beychac et caillau",Beychac-et-Caillau,33750,1786
courpiac,Courpiac,33760,101
salles,Salles,33770,4489
"soulac sur mer",Soulac-sur-Mer,33780,2729
auriolles,Auriolles,33790,117
ambes,Ambès,33810,2823
etauliers,Étauliers,33820,1394
lugos,Lugos,33830,559
"lerm et musset",Lerm-et-Musset,33840,400
leognan,Léognan,33850,8267
reignac,Reignac,33860,1197
vayres,Vayres,33870,2625
cambes,Cambes,33880,1145
coubeyrac,Coubeyrac,33890,106
"saint denis de pile",Saint-Denis-de-Pile,33910,4080
"saint christoly de blaye",Saint-Christoly-de-Blaye,33920,1774
"vendays montalivet",Vendays-Montalivet,33930,1827
"lege cap ferret",Lège-Cap-Ferret,33950,6304
audenge,Audenge,33980,3943
hourtin,Hourtin,33990,2325
montpellier,Montpellier,34000-34070-34080-34090,225511
mireval,Mireval,34110,3051
"nezignan l eveque",Nézignan-l'Évêque,34120,957
candillargues,Candillargues,34130,1143
bouzigues,Bouzigues,34140,1206
"la boissiere","La Boissière",34150,719
"saint jean de cornies",Saint-Jean-de-Cornies,34160,478
"castelnau le lez",Castelnau-le-Lez,34170,14208
cazilhac,Cazilhac,34190,1163
sete,Sète,34200,39579
"la caunette","La Caunette",34210,306
boisset,Boisset,34220,30
"le pouget","Le Pouget",34230,1350
"lamalou les bains",Lamalou-les-Bains,34240,2157
"palavas les flots",Palavas-les-Flots,34250,5419
"le bousquet d orb","Le Bousquet-d'Orb",34260,1484
"saint jean de cuculles",Saint-Jean-de-Cuculles,34270,352
"la grande motte","La Grande-Motte",34280,6466
abeilhan,Abeilhan,34290,985
agde,Agde,34300,20066
montels,Montels,34310,168
montesquieu,Montesquieu,34320,47
"fraisse sur agout",Fraisse-sur-Agout,34330,323
marseillan,Marseillan,34340,6198
"valras plage",Valras-Plage,34350,3635
"prades sur vernazobre",Prades-sur-Vernazobre,34360,236
creissan,Creissan,34370,934
"saint martin de londres",Saint-Martin-de-Londres,34380,1892
"saint martin de l arcon",Saint-Martin-de-l'Arçon,34390,118
saturargues,Saturargues,34400,596
serignan,Sérignan,34410,6120
cers,Cers,34420,1802
"saint jean de vedas",Saint-Jean-de-Védas,34430,8041
colombiers,Colombiers,34440,2063
vias,Vias,34450,4327
roquebrun,Roquebrun,34460,579
perols,Pérols,34470,7738
cabrerolles,Cabrerolles,34480,269
"saint nazaire de ladarez",Saint-Nazaire-de-Ladarez,34490,332
beziers,Béziers,34500,69359
florensac,Florensac,34510,3863
"le cros","Le Cros",34520,39
aumes,Aumes,34530,310
"balaruc les bains",Balaruc-les-Bains,34540,5683
bessan,Bessan,34550,4027
montbazin,Montbazin,34560,2213
vailhauques,Vailhauquès,34570,1900
marsillargues,Marsillargues,34590,5327
"le poujol sur orb","Le Poujol-sur-Orb",34600,898
"saint gervais sur mare",Saint-Gervais-sur-Mare,34610,798
puisserguier,Puisserguier,34620,2483
"saint thibery",Saint-Thibéry,34630,2204
romiguieres,Romiguières,34650,15
cournonterral,Cournonterral,34660,5070
"saint bres",Saint-Brès,34670,2477
"saint georges d orques",Saint-Georges-d'Orques,34680,4395
fabregues,Fabrègues,34690,5901
lauroux,Lauroux,34700,172
lespignan,Lespignan,34710,2570
caux,Caux,34720,1976
"saint andre de sangonis",Saint-André-de-Sangonis,34725,3788
"prades le lez",Prades-le-Lez,34730,4341
vendargues,Vendargues,34740,5222
"villeneuve les maguelone",Villeneuve-lès-Maguelone,34750,7341
"boujan sur libron",Boujan-sur-Libron,34760,2610
gigean,Gigean,34770,3548
grabels,Grabels,34790,5438
"lieuran cabrieres",Lieuran-Cabrières,34800,182
pomerols,Pomérols,34810,1691
teyran,Teyran,34820,4236
clapiers,Clapiers,34830,4627
pinet,Pinet,34850,990
laverune,Lavérune,34880,2610
"le cres","Le Crès",34920,6799
lattes,Lattes,34970,13760
murles,Murles,34980,233
juvignac,Juvignac,34990,5587
rennes,Rennes,35000-35200-35700,206194
"la fresnais","La Fresnais",35111,1949
domagne,Domagné,35113,1638
"saint benoit des ondes",Saint-Benoît-des-Ondes,35114,805
broualan,Broualan,35120,290
"la selle guerchaise","La Selle-Guerchaise",35130,128
"chartres de bretagne",Chartres-de-Bretagne,35131,6467
"vezin le coquet",Vezin-le-Coquet,35132,4029
"la chapelle janson","La Chapelle-Janson",35133,1177
"sainte colombe",Sainte-Colombe,35134,270
chantepie,Chantepie,35135,6795
"saint jacques de la lande",Saint-Jacques-de-la-Lande,35136,7583
pleumeleuc,Pleumeleuc,35137,2126
gosne,Gosné,35140,1380
brie,Brie,35150,699
breteil,Breteil,35160,2974
bruz,Bruz,35170,13181
"saint domineuc",Saint-Domineuc,35190,1440
"montreuil des landes",Montreuil-des-Landes,35210,184
chateaubourg,Châteaubourg,35220,4874
bourgbarre,Bourgbarré,35230,2326
"thorigne fouillard",Thorigné-Fouillard,35235,6631
"le theil de bretagne","Le Theil-de-Bretagne",35240,1129
"saint aubin d aubigne",Saint-Aubin-d'Aubigné,35250,2441
cancale,Cancale,35260,5208
meillac,Meillac,35270,1354
"saint meen le grand",Saint-Méen-le-Grand,35290,3564
fougeres,Fougères,35300,21798
mordelles,Mordelles,35310,5902
poligne,Poligné,35320,760
loutehel,Loutehel,35330,191
"la bouexiere","La Bouëxière",35340,3503
"saint meloir des ondes",Saint-Méloir-des-Ondes,35350,3010
"saint m hervon",Saint-M'Hervon,35360,317
brielles,Brielles,35370,513
treffendel,Treffendel,35380,767
"grand fougeray",Grand-Fougeray,35390,1970
"saint malo",Saint-Malo,35400,50697
chateaugiron,Châteaugiron,35410,5498
villamee,Villamée,35420,313
"chateauneuf d ille et vilaine",Châteauneuf-d'Ille-et-Vilaine,35430,911
feins,Feins,35440,710
"val d ize",Val-d'Izé,35450,2083
"saint marc le blanc",Saint-Marc-le-Blanc,35460,1086
"la noe blanche","La Noë-Blanche",35470,838
messac,Messac,35480,2247
romazy,Romazy,35490,237
"saint m herve",Saint-M'Hervé,35500,1213
"cesson sevigne",Cesson-Sévigné,35510,14336
"la chapelle des fougeretz","La Chapelle-des-Fougeretz",35520,3314
"noyal sur vilaine",Noyal-sur-Vilaine,35530,4696
plerguer,Plerguer,35540,1772
lieuron,Lieuron,35550,563
"saint remy du plain",Saint-Rémy-du-Plain,35560,580
guignen,Guignen,35580,2426
"la chapelle thouarault","La Chapelle-Thouarault",35590,1915
"sainte marie",Sainte-Marie,35600,1760
"saint georges de grehaigne",Saint-Georges-de-Gréhaigne,35610,380
"erce en lamee",Ercé-en-Lamée,35620,1157
"saint brieuc des iffs",Saint-Brieuc-des-Iffs,35630,293
eance,Eancé,35640,338
"le rheu","Le Rheu",35650,5735
"la chapelle de brain","La Chapelle-de-Brain",35660,835
chance,Chancé,35680,246
acigne,Acigné,35690,5254
pleugueneuc,Pleugueneuc,35720,1289
pleurtuit,Pleurtuit,35730,4543
pace,Pacé,35740,7890
"saint malon sur mel",Saint-Malon-sur-Mel,35750,447
montgermont,Montgermont,35760,2748
"vern sur seiche",Vern-sur-Seiche,35770,7455
"la richardais","La Richardais",35780,2119
"saint briac sur mer",Saint-Briac-sur-Mer,35800,2052
betton,Betton,35830,8555
irodouer,Irodouër,35850,1393
"le minihic sur rance","Le Minihic-sur-Rance",35870,1266
"bourg des comptes",Bourg-des-Comptes,35890,2008
"le vivier sur mer","Le Vivier-sur-Mer",35960,1009
chateauroux,Châteauroux,36000,49598
"saint georges sur arnon",Saint-Georges-sur-Arnon,36100,431
baudres,Baudres,36110,495
maron,Mâron,36120,677
montierchaume,Montierchaume,36130,1758
crevant,Crevant,36140,713
"saint florentin",Saint-Florentin,36150,451
"sainte severe sur indre",Sainte-Sévère-sur-Indre,36160,899
parnac,Parnac,36170,562
"selles sur nahon",Selles-sur-Nahon,36180,72
"saint plantaire",Saint-Plantaire,36190,550
"badecon le pin",Badecon-le-Pin,36200,697
"sainte cecile",Sainte-Cécile,36210,99
linge,Lingé,36220,238
sarzay,Sarzay,36230,300
preaux,Préaux,36240,184
niherne,Niherne,36250,1482
migny,Migny,36260,99
baraize,Baraize,36270,301
"saint michel en brenne",Saint-Michel-en-Brenne,36290,308
ingrandes,Ingrandes,36300,318
tilly,Tilly,36310,189
"villedieu sur indre",Villedieu-sur-Indre,36320,2339
velles,Velles,36330,827
malicornay,Malicornay,36340,196
luant,Luant,36350,1279
"lucay le male",Luçay-le-Mâle,36360,1707
prissac,Prissac,36370,738
"nohant vic",Nohant-Vic,36400,501
"saint lactencin",Saint-Lactencin,36500,353
"vicq sur nahon",Vicq-sur-Nahon,36600,778
arpheuilles,Arpheuilles,36700,254
oulches,Oulches,36800,374
tours,Tours,37000-37100-37200,132677
"neuville sur brenne",Neuville-sur-Brenne,37110,623
razines,Razines,37120,246
"les essards",Essards,37130,153
"chouze sur loire",Chouzé-sur-Loire,37140,2094
chisseaux,Chisseaux,37150,575
buxeuil,Buxeuil,37160,904
"chambray les tours",Chambray-lès-Tours,37170,10269
valleres,Vallères,37190,779
noizay,Noizay,37210,1156
sazilly,Sazilly,37220,231
pernay,Pernay,37230,865
bournan,Bournan,37240,215
montbazon,Montbazon,37250,3433
"pont de ruan",Pont-de-Ruan,37260,596
"saint martin le beau",Saint-Martin-le-Beau,37270,2466
"bossay sur claise",Bossay-sur-Claise,37290,786
"joue les tours",Joué-lès-Tours,37300,36511
"saint bauld",Saint-Bauld,37310,168
cormery,Cormery,37320,1540
"channay sur lathan",Channay-sur-Lathan,37330,595
"avrille les ponceaux",Avrillé-les-Ponceaux,37340,384
"le grand pressigny","Le Grand-Pressigny",37350,1117
semblancay,Semblançay,37360,1692
"saint aubin le depeint",Saint-Aubin-le-Dépeint,37370,329
"saint laurent en gatines",Saint-Laurent-en-Gâtines,37380,730
"chanceaux sur choisille",Chanceaux-sur-Choisille,37390,2822
"lussault sur loire",Lussault-sur-Loire,37400,692
avoine,Avoine,37420,1778
orbigny,Orbigny,37460,726
ligre,Ligré,37500,966
berthenay,Berthenay,37510,675
"la riche","La Riche",37520,8599
charge,Chargé,37530,946
"saint cyr sur loire",Saint-Cyr-sur-Loire,37540,16096
"saint avertin",Saint-Avertin,37550,14094
bridore,Bridoré,37600,475
"la ville aux dames","La Ville-aux-Dames",37700,4643
"noyant de touraine",Noyant-de-Touraine,37800,646
grenoble,Grenoble,38000-38100,153426
"saint quentin fallavier",Saint-Quentin-Fallavier,38070,5847
"saint marcel bel accueil",Saint-Marcel-Bel-Accueil,38080,1253
"vaulx milieu",Vaulx-Milieu,38090,2221
rochetoirin,Rochetoirin,38110,863
meaudre,Méaudre,38112,1040
"veurey voroize",Veurey-Voroize,38113,1316
oz,Oz,38114,153
"saint baudille de la tour",Saint-Baudille-de-la-Tour,38118,570
"pierre chatel",Pierre-Châtel,38119,1206
