eygalieres,Eygalières,13810,1859
eygaliers,Eygaliers,26170,103
eygliers,Eygliers,05600,697
"eygluy escoulin",Eygluy-Escoulin,26400,59
eyguians,Eyguians,05300,237
eyguieres,Eyguières,13430,5390
eygurande,Eygurande,19340,779
"eygurande et gardedeuil",Eygurande-et-Gardedeuil,24700,296
eyjeaux,Eyjeaux,87220,885
eyliac,Eyliac,24330,640
eymet,Eymet,24500,2551
eymeux,Eymeux,26730,573
eymouthiers,Eymouthiers,16220,296
eymoutiers,Eymoutiers,87120,2115
eyne,Eyne,66800,127
eynesse,Eynesse,33220,478
eyragues,Eyragues,13630,3942
eyrans,Eyrans,33390,580
eyrein,Eyrein,19800,484
"eyres moncube",Eyres-Moncube,40500,343
eyroles,Eyroles,26110,17
eysines,Eysines,33320,18411
eysson,Eysson,25530,75
eysus,Eysus,64400,612
eyvirat,Eyvirat,24460,252
eywiller,Eywiller,67320,239
eyzahut,Eyzahut,26160,111
eyzerac,Eyzerac,24800,510
"eyzin pinet",Eyzin-Pinet,38780,1819
ezanville,Ézanville,95460,8788
eze,Èze,06360,2510
"ezy sur eure",Ézy-sur-Eure,27530,3095
fa,Fa,11260,299
fabas,Fabas,82170,322
fabras,Fabras,07380,276
fabregues,Fabrègues,34690,5901
fabrezan,Fabrezan,11200,1087
"faches thumesnil",Faches-Thumesnil,59155,15897
fachin,Fâchin,58430,105
"faget abbatial",Faget-Abbatial,32450,211
fagnieres,Fagnières,51510,5046
fagnon,Fagnon,08090,345
"fahy les autrey",Fahy-lès-Autrey,70100,114
failly,Failly,57640,521
faimbe,Faimbe,25250,115
"fain les montbard",Fain-lès-Montbard,21500,299
"fain les moutiers",Fain-lès-Moutiers,21500,147
fains,Fains,27120,326
"fains la folie",Fains-la-Folie,28150,264
"fains veel",Fains-Véel,55000,2292
faissault,Faissault,08270,189
"fajac en val",Fajac-en-Val,11220,30
"fajac la relenque",Fajac-la-Relenque,11410,42
fajoles,Fajoles,46300,211
fajolles,Fajolles,82210,77
falaise,Falaise,14700,8434
falck,Falck,57550,2636
faleyras,Faleyras,33760,310
falga,Falga,31540,79
falicon,Falicon,06950,1647
falkwiller,Falkwiller,68210,178
fallencourt,Fallencourt,76340,148
fallerans,Fallerans,25580,222
falleron,Falleron,85670,1097
falletans,Falletans,39700,308
fallon,Fallon,70110,322
fals,Fals,47220,290
falvy,Falvy,80190,100
famars,Famars,59300,2499
famechon,Famechon,80290,173
fameck,Fameck,57290,12638
familly,Familly,14290,98
fampoux,Fampoux,62118,1069
fanjeaux,Fanjeaux,11270,771
fanlac,Fanlac,24290,142
faramans,Faramans,38260,733
farbus,Farbus,62580,532
farceaux,Farceaux,27150,277
farebersviller,Farébersviller,57450,6872
fareins,Fareins,01480,1668
faremoutiers,Faremoutiers,77515,2285
farges,Farges,01550,589
"farges allichamps",Farges-Allichamps,18200,214
"farges en septaine",Farges-en-Septaine,18800,737
"farges les chalon",Farges-lès-Chalon,71150,621
"farges les macon",Farges-lès-Mâcon,71700,170
fargues,Fargues,46800,149
"fargues saint hilaire",Fargues-Saint-Hilaire,33370,2249
"fargues sur ourbise",Fargues-sur-Ourbise,47700,287
farincourt,Farincourt,52500,51
farinole,Farinole,20253,179
farnay,Farnay,42320,1138
farschviller,Farschviller,57450,1378
fatines,Fatines,72470,629
"fatouville grestain",Fatouville-Grestain,27210,536
"fau de peyre",Fau-de-Peyre,48130,182
fauch,Fauch,81120,392
faucigny,Faucigny,74130,411
"faucogney et la mer",Faucogney-et-la-Mer,70310,623
faucompierre,Faucompierre,88460,224
faucon,Faucon,84110,379
"faucon de barcelonnette",Faucon-de-Barcelonnette,04400,209
"faucon du caire",Faucon-du-Caire,04250,35
fauconcourt,Fauconcourt,88700,122
faucoucourt,Faucoucourt,02320,280
faudoas,Faudoas,82500,295
faugeres,Faugères,34600,435
fauguernon,Fauguernon,14100,182
fauguerolles,Fauguerolles,47400,560
fauillet,Fauillet,47400,815
faulquemont,Faulquemont,57380,5479
faulx,Faulx,54760,1171
faumont,Faumont,59310,1916
fauquembergues,Fauquembergues,62560,857
faurilles,Faurilles,24560,63
fauroux,Fauroux,82190,221
faussergues,Faussergues,81340,141
fauverney,Fauverney,21110,645
fauville,Fauville,27930,317
"fauville en caux",Fauville-en-Caux,76640,1938
faux,Faux,24560,536
"faux fresnay",Faux-Fresnay,51230,319
"faux la montagne",Faux-la-Montagne,23340,394
"faux mazuras",Faux-Mazuras,23400,160
"faux vesigneul",Faux-Vésigneul,51320,232
"faux villecerf",Faux-Villecerf,10290,217
favalello,Favalello,20212,47
favars,Favars,19330,834
"faveraye machelles",Faveraye-Mâchelles,49380,495
faverdines,Faverdines,18360,136
faverelles,Faverelles,45420,198
faverges,Faverges,74210,6305
"faverges de la tour",Faverges-de-la-Tour,38110,1106
faverney,Faverney,70160,1019
faverois,Faverois,90100,451
faverolles,Faverolles,80500,139
"faverolles et coemy",Faverolles-et-Coëmy,51170,462
"faverolles la campagne",Faverolles-la-Campagne,27190,159
"faverolles les lucey",Faverolles-lès-Lucey,21290,22
"faverolles sur cher",Faverolles-sur-Cher,41400,1118
favieres,Favières,80120,405
favresse,Favresse,51300,172
favreuil,Favreuil,62450,243
favrieux,Favrieux,78200,124
fay,Fay,80200,71
"fay aux loges",Fay-aux-Loges,45450,3023
"fay de bretagne",Fay-de-Bretagne,44130,2491
"fay en montagne",Fay-en-Montagne,39800,83
"fay le clos",Fay-le-Clos,26240,169
"fay les etangs",Fay-les-Étangs,60240,368
"fay les marcilly",Fay-lès-Marcilly,10290,85
"fay les nemours",Faÿ-lès-Nemours,77167,429
"fay sur lignon",Fay-sur-Lignon,43430,399
faycelles,Faycelles,46100,531
faye,Faye,41100,183
"faye d anjou",Faye-d'Anjou,49380,1034
"faye l abbesse",Faye-l'Abbesse,79350,950
"faye la vineuse",Faye-la-Vineuse,37120,285
"faye sur ardin",Faye-sur-Ardin,79160,403
fayence,Fayence,83440,4250
fayet,Fayet,12360,271
"fayet le chateau",Fayet-le-Château,63160,218
"fayet ronaye",Fayet-Ronaye,63630,143
"fayl billot",Fayl-Billot,52500,1423
faymont,Faymont,70200,245
faymoreau,Faymoreau,85240,267
fays,Fays,88600,235
"fays la chapelle",Fays-la-Chapelle,10320,143
fayssac,Fayssac,81150,276
feas,Féas,64570,374
"febvin palfart",Febvin-Palfart,62960,496
fecamp,Fécamp,76400,21028
fechain,Féchain,59247,1871
"feche l eglise",Fêche-l'Église,90100,787
fecocourt,Fécocourt,54115,102
fedry,Fédry,70120,108
fegersheim,Fegersheim,67640,4531
fegreac,Fégréac,44460,1994
feigeres,Feigères,74160,1231
feigneux,Feigneux,60800,468
feignies,Feignies,59750,7181
feillens,Feillens,01570,2935
feings,Feings,61400,220
feins,Feins,35440,710
"feins en gatinais",Feins-en-Gâtinais,45230,44
"feissons sur isere",Feissons-sur-Isère,73260,504
"feissons sur salins",Feissons-sur-Salins,73350,161
fel,Fel,61160,252
felce,Felce,20234,43
feldbach,Feldbach,68640,401
feldkirch,Feldkirch,68540,910
feliceto,Feliceto,20225,162
felines,Félines,43160,322
"felines minervois",Félines-Minervois,34210,389
"felines sur rimandoule",Félines-sur-Rimandoule,26160,71
"felines termenes",Félines-Termenès,11330,111
felleries,Felleries,59740,1388
fellering,Fellering,68470,1547
felletin,Felletin,23500,1892
felluns,Felluns,66730,57
felon,Felon,90110,218
felzins,Felzins,46270,300
fenain,Fenain,59179,5359
fenay,Fénay,21600,1340
fendeille,Fendeille,11400,418
fenery,Fénery,79450,325
fenetrange,Fénétrange,57930,820
feneu,Feneu,49460,1799
feneyrols,Féneyrols,82140,166
feniers,Féniers,23100,93
fenioux,Fenioux,79160,727
fenneviller,Fenneviller,54540,105
fenols,Fénols,81600,210
fenouillet,Fenouillet,66220,66
"fenouillet du razes",Fenouillet-du-Razès,11240,80
fepin,Fépin,08170,245
ferce,Fercé,44660,517
"ferce sur sarthe",Fercé-sur-Sarthe,72430,490
ferdrupt,Ferdrupt,88360,855
"fere champenoise",Fère-Champenoise,51230,2294
"fere en tardenois",Fère-en-Tardenois,02130,3355
ferebrianges,Fèrebrianges,51270,159
ferel,Férel,56130,2049
ferfay,Ferfay,62260,880
fericy,Féricy,77133,515
ferin,Férin,59169,1350
fermanville,Fermanville,50840,1418
"ferney voltaire",Ferney-Voltaire,01210,7071
fernoel,Fernoël,63620,140
ferolles,Férolles,45150,1078
"ferolles attilly",Férolles-Attilly,77150,1032
feron,Féron,59610,518
ferques,Ferques,62250,1810
"ferrals les corbieres",Ferrals-les-Corbières,11200,1005
"ferrals les montagnes",Ferrals-les-Montagnes,34210,141
ferran,Ferran,11240,64
ferrassieres,Ferrassières,26570,113
ferrensac,Ferrensac,47330,163
ferrere,Ferrère,65370,55
ferrette,Ferrette,68480,1020
"ferreux quincey",Ferreux-Quincey,10400,337
"ferriere et lafolie",Ferrière-et-Lafolie,52300,48
"ferriere la grande",Ferrière-la-Grande,59680,5669
"ferriere la petite",Ferrière-la-Petite,59680,1117
"ferriere larcon",Ferrière-Larçon,37350,298
"ferriere sur beaulieu",Ferrière-sur-Beaulieu,37600,563
ferrieres,Ferrières,81260,149
"ferrieres en bray",Ferrières-en-Bray,76220,1645
"ferrieres en brie",Ferrières-en-Brie,77164,1660
"ferrieres en gatinais",Ferrières-en-Gâtinais,45210,3045
"ferrieres haut clocher",Ferrières-Haut-Clocher,27190,760
"ferrieres la verrerie",Ferrières-la-Verrerie,61390,195
"ferrieres le lac",Ferrières-le-Lac,25470,86
"ferrieres les bois",Ferrières-les-Bois,25410,258
"ferrieres les ray",Ferrières-lès-Ray,70130,35
"ferrieres les scey",Ferrières-lès-Scey,70360,140
"ferrieres les verreries",Ferrières-les-Verreries,34190,38
"ferrieres poussarou",Ferrières-Poussarou,34360,49
"ferrieres saint hilaire",Ferrières-Saint-Hilaire,27270,356
"ferrieres saint mary",Ferrières-Saint-Mary,15170,299
"ferrieres sur ariege",Ferrières-sur-Ariège,09000,701
"ferrieres sur sichon",Ferrières-sur-Sichon,03250,561
ferrussac,Ferrussac,43300,92
fertans,Fertans,25330,217
fertreve,Fertrève,58270,109
fervaches,Fervaches,50420,285
fervaques,Fervaques,14140,646
fescamps,Fescamps,80500,140
"fesches le chatel",Fesches-le-Châtel,25490,2163
"fesmy le sart",Fesmy-le-Sart,02450,463
fesques,Fesques,76270,128
"fessanvilliers mattanvilliers",Fessanvilliers-Mattanvilliers,28270,137
fessenheim,Fessenheim,68740,2097
"fessenheim le bas",Fessenheim-le-Bas,67117,415
fessevillers,Fessevillers,25470,139
fessy,Fessy,74890,590
festalemps,Festalemps,24410,243
"festes et saint andre",Festes-et-Saint-André,11300,202
festieux,Festieux,02840,509
festigny,Festigny,89480,71
festubert,Festubert,62149,1119
feternes,Féternes,74500,1153
fetigny,Fétigny,39240,78
feucherolles,Feucherolles,78810,2813
feuchy,Feuchy,62223,1167
feugarolles,Feugarolles,47230,865
feugeres,Feugères,50190,274
feuges,Feuges,10150,206
feuguerolles,Feuguerolles,27110,152
"feuguerolles bully",Feuguerolles-Bully,14320,1126
feuilla,Feuilla,11510,77
feuillade,Feuillade,16380,314
feuilleres,Feuillères,80200,151
feule,Feule,25190,163
feuquieres,Feuquières,60960,1552
"feuquieres en vimeu",Feuquières-en-Vimeu,80210,2370
feurs,Feurs,42110,7671
feusines,Feusines,36160,192
feux,Feux,18300,349
feves,Fèves,57210,860
fey,Féy,57420,575
"fey en haye",Fey-en-Haye,54470,64
feyt,Feyt,19340,121
feytiat,Feytiat,87220,5301
feyzin,Feyzin,69320,8461
fiac,Fiac,81500,699
ficaja,Ficaja,20237,34
ficheux,Ficheux,62173,532
"fichous riumayou",Fichous-Riumayou,64410,146
"fieffes montrelet",Fieffes-Montrelet,80670,299
fiefs,Fiefs,62134,329
fiennes,Fiennes,62132,812
fienvillers,Fienvillers,80750,547
"fierville bray",Fierville-Bray,14190,426
"fierville les mines",Fierville-les-Mines,50580,252
"fierville les parcs",Fierville-les-Parcs,14130,192
fieulaine,Fieulaine,02110,253
fieux,Fieux,47600,274
figanieres,Figanières,83830,2228
figari,Figari,20114,1005
figarol,Figarol,31260,236
figeac,Figeac,46100,9592
fignevelle,Fignévelle,88410,60
fignieres,Fignières,80500,124
filain,Filain,70230,226
fille,Fillé,72210,1083
fillieres,Fillières,54560,395
fillievres,Fillièvres,62770,499
fillinges,Fillinges,74250,2442
fillols,Fillols,66820,144
filstroff,Filstroff,57320,784
fimenil,Fiménil,88600,195
finestret,Finestret,66320,135
finhan,Finhan,82700,946
fins,Fins,80360,256
"fiquefleur equainville",Fiquefleur-Équainville,27210,562
firbeix,Firbeix,24450,322
firfol,Firfol,14100,433
firmi,Firmi,12300,2555
firminy,Firminy,42700,19283
fislis,Fislis,68480,386
fismes,Fismes,51170,5306
fitilieu,Fitilieu,38490,1275
fitou,Fitou,11510,679
"fitz james",Fitz-James,60600,2419
"fix saint geneys",Fix-Saint-Geneys,43320,139
fixem,Fixem,57570,304
fixin,Fixin,21220,784
flacey,Flacey,28800,193
"flacey en bresse",Flacey-en-Bresse,71580,353
flacheres,Flachères,38690,301
flacourt,Flacourt,78200,127
flacy,Flacy,89190,117
flagey,Flagey,52250,64
"flagey echezeaux",Flagey-Echézeaux,21640,493
"flagey les auxonne",Flagey-lès-Auxonne,21130,163
"flagey rigney",Flagey-Rigney,25640,71
flagnac,Flagnac,12300,888
flagy,Flagy,77940,534
"flaignes havys",Flaignes-Havys,08260,133
flainval,Flainval,54110,160
flamanville,Flamanville,76970,342
flamarens,Flamarens,32340,146
"flamets fretils",Flamets-Frétils,76270,154
flammerans,Flammerans,21130,335
flammerecourt,Flammerécourt,52110,62
"flancourt catelon",Flancourt-Catelon,27310,368
flangebouche,Flangebouche,25690,546
flassan,Flassan,84410,341
"flassans sur issole",Flassans-sur-Issole,83340,1945
flassigny,Flassigny,55600,44
flastroff,Flastroff,57320,325
flat,Flat,63500,385
flaucourt,Flaucourt,80200,324
flaugeac,Flaugeac,24240,250
flaugnac,Flaugnac,46170,380
"flaujac gare",Flaujac-Gare,46320,70
"flaujac poujols",Flaujac-Poujols,46090,584
flaujagues,Flaujagues,33350,490
"flaumont waudrechies",Flaumont-Waudrechies,59440,353
flaux,Flaux,30700,261
flavacourt,Flavacourt,60590,699
flaviac,Flaviac,07000,1093
flavignac,Flavignac,87230,955
flavignerot,Flavignerot,21160,153
flavigny,Flavigny,51190,193
"flavigny le grand et beaurain",Flavigny-le-Grand-et-Beaurain,02120,464
"flavigny sur moselle",Flavigny-sur-Moselle,54630,1639
"flavigny sur ozerain",Flavigny-sur-Ozerain,21150,341
flavin,Flavin,12450,1940
"flavy le martel",Flavy-le-Martel,02520,1520
"flavy le meldeux",Flavy-le-Meldeux,60640,193
flaxieu,Flaxieu,01350,50
flaxlanden,Flaxlanden,68720,1254
flayat,Flayat,23260,380
flayosc,Flayosc,83780,3922
fleac,Fléac,16730,2907
"fleac sur seugne",Fléac-sur-Seugne,17800,319
flechin,Fléchin,62960,454
flechy,Fléchy,60120,85
flee,Flée,72500,548
fleigneux,Fleigneux,08200,201
fleisheim,Fleisheim,57119,124
fleix,Fleix,86300,152
"flere la riviere",Fléré-la-Rivière,36700,594
flers,Flers,80360,138
"flers en escrebieux",Flers-en-Escrebieux,59128,5530
"flers sur noye",Flers-sur-Noye,80160,343
flesquieres,Flesquières,59267,271
flesselles,Flesselles,80260,2141
fletrange,Flétrange,57690,734
fletre,Flêtre,59270,743
flety,Fléty,58170,142
fleurac,Fleurac,24580,221
fleurance,Fleurance,32500,6279
fleurat,Fleurat,23320,273
fleurbaix,Fleurbaix,62840,2479
fleure,Fleuré,86340,801
fleurey,Fleurey,25190,69
"fleurey les faverney",Fleurey-lès-Faverney,70160,365
"fleurey les lavoncourt",Fleurey-lès-Lavoncourt,70120,108
"fleurey les saint loup",Fleurey-lès-Saint-Loup,70800,141
"fleurey sur ouche",Fleurey-sur-Ouche,21410,1213
fleurie,Fleurie,69820,1190
fleuriel,Fleuriel,03140,311
"fleurieu sur saone",Fleurieu-sur-Saône,69250,1287
"fleurieux sur l arbresle",Fleurieux-sur-l'Arbresle,69210,2029
fleurigne,Fleurigné,35133,898
fleurines,Fleurines,60700,1761
fleurville,Fleurville,71260,471
fleury,Fleury,80160,200
"fleury devant douaumont",Fleury-devant-Douaumont,55100,0
"fleury en biere",Fleury-en-Bière,77930,545
"fleury la foret",Fleury-la-Forêt,27480,257
"fleury la montagne",Fleury-la-Montagne,71340,560
"fleury la riviere",Fleury-la-Rivière,51480,517
"fleury la vallee",Fleury-la-Vallée,89113,1001
"fleury les aubrais",Fleury-les-Aubrais,45400,20702
"fleury merogis",Fleury-Mérogis,91700,9087
"fleury sur andelle",Fleury-sur-Andelle,27380,1900
"fleury sur loire",Fleury-sur-Loire,58240,264
"fleury sur orne",Fleury-sur-Orne,14123,4232
fleville,Fléville,08250,102
"fleville devant nancy",Fléville-devant-Nancy,54710,2626
"fleville lixieres",Fléville-Lixières,54150,245
flevy,Flévy,57365,495
flexanville,Flexanville,78910,525
flexbourg,Flexbourg,67310,393
fley,Fley,71390,260
fleys,Fleys,89800,134
"flez cuzy",Flez-Cuzy,58190,131
fligny,Fligny,08380,176
flin,Flin,54122,374
"flines les mortagne",Flines-lès-Mortagne,59158,1525
"flines lez raches",Flines-lez-Raches,59148,5436
"flins neuve eglise",Flins-Neuve-Église,78790,150
"flins sur seine",Flins-sur-Seine,78410,2209
flipou,Flipou,27380,311
flirey,Flirey,54470,173
flixecourt,Flixecourt,80420,2986
flize,Flize,08160,1277
flocourt,Flocourt,57580,120
flocques,Flocques,76260,614
"flogny la chapelle",Flogny-la-Chapelle,89360,1096
floing,Floing,08200,2453
floirac,Floirac,46600,276
florac,Florac,48400,1993
florange,Florange,57190,10780
floremont,Florémont,88130,407
florensac,Florensac,34510,3863
"florent en argonne",Florent-en-Argonne,51800,237
florentia,Florentia,39320,24
florentin,Florentin,81150,583
"florentin la capelle",Florentin-la-Capelle,12140,375
floressas,Floressas,46700,140
florimont,Florimont,90100,398
"florimont gaumier",Florimont-Gaumier,24250,132
floringhem,Floringhem,62550,675
flottemanville,Flottemanville,50700,176
"flottemanville hague",Flottemanville-Hague,50690,731
floudes,Floudès,33190,116
floure,Floure,11800,319
flourens,Flourens,31130,1794
floursies,Floursies,59440,129
floyon,Floyon,59219,515
flumet,Flumet,73590,766
fluquieres,Fluquières,02590,197
fluy,Fluy,80540,331
"foameix ornel",Foameix-Ornel,55400,193
foce,Foce,20100,110
focicchia,Focicchia,20212,30
foecy,Foëcy,18500,2004
foisches,Foisches,08600,193
foissac,Foissac,30700,268
foissiat,Foissiat,01340,1562
foissy,Foissy,21230,135
"foissy les vezelay",Foissy-lès-Vézelay,89450,149
"foissy sur vanne",Foissy-sur-Vanne,89190,249
foix,Foix,09000,9109
folcarde,Folcarde,31290,86
folembray,Folembray,02670,1492
folgensbourg,Folgensbourg,68220,633
folies,Folies,80170,86
folkling,Folkling,57600,1390
"follainville dennemont",Follainville-Dennemont,78520,1912
folles,Folles,87250,508
folleville,Folleville,80250,72
folligny,Folligny,50320,779
folschviller,Folschviller,57730,4634
fomerey,Fomerey,88390,120
fomperron,Fomperron,79340,336
fonbeauzard,Fonbeauzard,31140,2599
foncegrive,Foncegrive,21260,171
"fonches fonchette",Fonches-Fonchette,80700,134
"foncine le bas",Foncine-le-Bas,39520,182
"foncine le haut",Foncine-le-Haut,39460,948
foncquevillers,Foncquevillers,62111,466
fondamente,Fondamente,12540,306
fondettes,Fondettes,37230,8918
fondremand,Fondremand,70190,161
"fonds st denis",Fonds-Saint-Denis,97250,945
fongrave,Fongrave,47260,565
fongueusemare,Fongueusemare,76280,170
fonroque,Fonroque,24500,240
fons,Fons,46100,342
"fons sur lussan",Fons-sur-Lussan,30580,172
fonsomme,Fonsomme,02110,554
fonsorbes,Fonsorbes,31470,6909
"font romeu odeillo via",Font-Romeu-Odeillo-Via,66120,2009
fontain,Fontain,25660,792
fontaine,Fontaine,90150,524
"fontaine au bois",Fontaine-au-Bois,59550,653
"fontaine au pire",Fontaine-au-Pire,59157,1110
"fontaine bellenger",Fontaine-Bellenger,27600,814
"fontaine bonneleau",Fontaine-Bonneleau,60360,287
"fontaine chaalis",Fontaine-Chaalis,60300,318
"fontaine chalendray",Fontaine-Chalendray,17510,284
"fontaine couverte",Fontaine-Couverte,53350,388
"fontaine de vaucluse",Fontaine-de-Vaucluse,84800,605
"fontaine denis nuisy",Fontaine-Denis-Nuisy,51120,259
"fontaine en bray",Fontaine-en-Bray,76440,170
"fontaine en dormois",Fontaine-en-Dormois,51800,21
"fontaine etoupefour",Fontaine-Étoupefour,14790,1674
"fontaine fourches",Fontaine-Fourches,77480,509
"fontaine francaise",Fontaine-Française,21610,919
"fontaine guerin",Fontaine-Guérin,49250,723
"fontaine henry",Fontaine-Henry,14610,517
"fontaine heudebourg",Fontaine-Heudebourg,27490,646
"fontaine l abbe",Fontaine-l'Abbé,27470,547
"fontaine l etalon",Fontaine-l'Étalon,62390,112
"fontaine la gaillarde",Fontaine-la-Gaillarde,89100,489
"fontaine la guyon",Fontaine-la-Guyon,28190,1020
"fontaine la louvet",Fontaine-la-Louvet,27230,284
"fontaine la mallet",Fontaine-la-Mallet,76290,2542
"fontaine la riviere",Fontaine-la-Rivière,91690,172
"fontaine la soret",Fontaine-la-Soret,27550,363
"fontaine lavaganne",Fontaine-Lavaganne,60690,299
"fontaine le bourg",Fontaine-le-Bourg,76690,1483
"fontaine le comte",Fontaine-le-Comte,86240,3111
"fontaine le dun",Fontaine-le-Dun,76740,978
"fontaine le pin",Fontaine-le-Pin,14190,284
"fontaine le port",Fontaine-le-Port,77590,836
"fontaine le puits",Fontaine-le-Puits,73600,122
"fontaine le sec",Fontaine-le-Sec,80140,151
"fontaine les bassets",Fontaine-les-Bassets,61160,104
"fontaine les boulans",Fontaine-lès-Boulans,62134,90
"fontaine les cappy",Fontaine-lès-Cappy,80340,53
"fontaine les clercs",Fontaine-lès-Clercs,02680,274
"fontaine les clerval",Fontaine-lès-Clerval,25340,242
"fontaine les coteaux",Fontaine-les-Coteaux,41800,343
"fontaine les croisilles",Fontaine-lès-Croisilles,62128,256
"fontaine les dijon",Fontaine-lès-Dijon,21121,8872
"fontaine les gres",Fontaine-les-Grès,10280,903
"fontaine les hermans",Fontaine-lès-Hermans,62550,101
"fontaine les luxeuil",Fontaine-lès-Luxeuil,70800,1437
"fontaine les ribouts",Fontaine-les-Ribouts,28170,209
"fontaine les vervins",Fontaine-lès-Vervins,02140,812
"fontaine macon",Fontaine-Mâcon,10400,425
"fontaine milon",Fontaine-Milon,49140,354
"fontaine notre dame",Fontaine-Notre-Dame,59400,1633
"fontaine raoul",Fontaine-Raoul,41270,197
"fontaine saint lucien",Fontaine-Saint-Lucien,60480,132
"fontaine simon",Fontaine-Simon,28240,839
"fontaine sous jouy",Fontaine-sous-Jouy,27120,758
"fontaine sous montdidier",Fontaine-sous-Montdidier,80500,119
"fontaine sous preaux",Fontaine-sous-Préaux,76160,464
"fontaine sur ay",Fontaine-sur-Ay,51160,237
"fontaine sur maye",Fontaine-sur-Maye,80150,129
"fontaine sur somme",Fontaine-sur-Somme,80510,469
"fontaine uterte",Fontaine-Uterte,02110,119
fontainebleau,Fontainebleau,77300,15949
fontainebrux,Fontainebrux,39140,131
fontaines,Fontaines,89130,437
"fontaines d ozillac",Fontaines-d'Ozillac,17500,394
"fontaines en duesmois",Fontaines-en-Duesmois,21450,126
"fontaines en sologne",Fontaines-en-Sologne,41250,519
"fontaines les seches",Fontaines-les-Sèches,21330,50
"fontaines saint clair",Fontaines-Saint-Clair,55110,41
"fontaines saint martin",Fontaines-Saint-Martin,69270,2723
"fontaines sur marne",Fontaines-sur-Marne,52170,126
"fontaines sur saone",Fontaines-sur-Saône,69270,6725
fontains,Fontains,77370,247
fontan,Fontan,06540,234
fontanes,Fontanès,48300,110
"fontanes de sault",Fontanès-de-Sault,11140,4
"fontanes du causse",Fontanes-du-Causse,46240,72
fontanges,Fontanges,15140,245
fontangy,Fontangy,21390,147
fontanieres,Fontanières,23110,259
"fontanil cornillon",Fontanil-Cornillon,38120,2454
fontannes,Fontannes,43100,873
fontans,Fontans,48700,196
fontareches,Fontarèches,30580,190
fontclaireau,Fontclaireau,16230,360
fontcouverte,Fontcouverte,17100,1892
"fontcouverte la toussuire",Fontcouverte-la-Toussuire,73300,503
"fontenai les louvets",Fontenai-les-Louvets,61420,217
"fontenai sur orne",Fontenai-sur-Orne,61200,277
fontenailles,Fontenailles,89560,66
fontenay,Fontenay,88600,412
"fontenay aux roses",Fontenay-aux-Roses,92260,23547
"fontenay de bossery",Fontenay-de-Bossery,10400,78
"fontenay en parisis",Fontenay-en-Parisis,95190,1707
"fontenay le comte",Fontenay-le-Comte,85200,13783
"fontenay le fleury",Fontenay-le-Fleury,78330,12597
"fontenay le marmion",Fontenay-le-Marmion,14320,1469
"fontenay le pesnel",Fontenay-le-Pesnel,14250,944
"fontenay le vicomte",Fontenay-le-Vicomte,91540,885
"fontenay les briis",Fontenay-lès-Briis,91640,1707
"fontenay mauvoisin",Fontenay-Mauvoisin,78200,300
"fontenay pres chablis",Fontenay-près-Chablis,89800,138
"fontenay pres vezelay",Fontenay-près-Vézelay,89450,131
"fontenay saint pere",Fontenay-Saint-Père,78440,989
"fontenay sous bois",Fontenay-sous-Bois,94120,50865
"fontenay sous fouronnes",Fontenay-sous-Fouronnes,89660,73
"fontenay sur conie",Fontenay-sur-Conie,28140,110
"fontenay sur eure",Fontenay-sur-Eure,28630,708
"fontenay sur loing",Fontenay-sur-Loing,45210,1424
"fontenay sur mer",Fontenay-sur-Mer,50310,176
"fontenay sur vegre",Fontenay-sur-Vègre,72350,295
"fontenay torcy",Fontenay-Torcy,60380,104
"fontenay tresigny",Fontenay-Trésigny,77610,4619
fontenelle,Fontenelle,90340,111
"fontenelle en brie",Fontenelle-en-Brie,02540,171
"fontenelle montby",Fontenelle-Montby,25340,90
fontenermont,Fontenermont,14380,140
fontenet,Fontenet,17400,371
fontenille,Fontenille,16230,334
"fontenille saint martin d entraigues",Fontenille-Saint-Martin-d'Entraigues,79110,547
fontenilles,Fontenilles,31470,2920
"fontenois la ville",Fontenois-la-Ville,70210,172
"fontenois les montbozon",Fontenois-lès-Montbozon,70230,291
fontenotte,Fontenotte,25110,45
fontenouilles,Fontenouilles,89120,208
fontenoy,Fontenoy,89520,301
"fontenoy la joute",Fontenoy-la-Joûte,54122,281
"fontenoy le chateau",Fontenoy-le-Château,88240,666
"fontenoy sur moselle",Fontenoy-sur-Moselle,54840,195
fontenu,Fontenu,39130,40
fonteny,Fonteny,57590,119
"fonters du razes",Fonters-du-Razès,11400,90
fontes,Fontès,34320,788
fontet,Fontet,33190,731
fontette,Fontette,10360,176
"fontevraud l abbaye",Fontevraud-l'Abbaye,49590,1188
fontgombault,Fontgombault,36220,283
fontguenand,Fontguenand,36600,230
fontienne,Fontienne,04230,116
"fontiers cabardes",Fontiers-Cabardès,11310,324
"fonties d aude",Fontiès-d'Aude,11800,371
fontjoncouse,Fontjoncouse,11360,118
fontoy,Fontoy,57650,3147
fontpedrouse,Fontpédrouse,66360,123
fontrabiouse,Fontrabiouse,66210,91
fontrailles,Fontrailles,65220,147
fontvannes,Fontvannes,10190,553
fontvieille,Fontvieille,13990,3442
forbach,Forbach,57600,22784
forcalqueiret,Forcalqueiret,83136,1679
forcalquier,Forcalquier,04300,4326
force,Forcé,53260,870
"forcelles saint gorgon",Forcelles-Saint-Gorgon,54330,143
"forcelles sous gugney",Forcelles-sous-Gugney,54930,94
forceville,Forceville,80560,161
"forceville en vimeu",Forceville-en-Vimeu,80140,262
